BET_surface_area_m2_g,Pore_volume_cm3_g,Micropore_volume,Mesopore_volume,Macropore_volume,Equivalent_pore_radius_nm,Adsorption_energy_E_kJmol,Threshold_adsorption_a0,Film_thickness_t_nm,Core_material,Shell_material,Coating_thickness_nm,Nanotube_inner_diameter_nm,Wall_thickness_nm,Magnetization_emu_g,Hydrothermal_temp_C,Hydrothermal_time_h,NaOH_concentration_M,Calcination_temp_C,pH,Catalyst_loading_g_L,Dye_concentration_mmol_L,Adsorption_time_min,Langmuir_am,Langmuir_b,BET_C,BET_am,Gibbs_adsorption_work_kJ,Kelvin_radius_nm,compound_name,CO2_Adsorption_mmol_g
1193.4735428768663,0.2720807469381946,0.654650959844796,0.3936226073718923,0.1963533642843405,5.096601242553096,26.86322490989923,0.2585817614798282,0.1742938982064245,Fe3O4,H2Ti3O7,436.0280193761267,5.309418150712598,1.6720141179802177,10.375448261588216,130,20,12,400,6.479735653200807,1.2311094546512114,9.346761504961735,206.2194795393544,2.6885069545007627,1.112551605969356,74.9408894257106,145.4201822223385,9.24178721373592,17.68107308152392,NU-162,
869.8270224554964,0.3752671879810548,0.6111947677877438,0.1130509290949036,0.0819778580994628,18.56258053248724,18.36788738785136,1.7765910999739436,1.0311682238724869,CoFe2O4,TiO2,391.77848366240926,5.647534791598246,1.931365083524559,13.713142100828517,110,20,10,700,6.578045689096268,1.9180574744221668,8.68413227875752,224.72350488153856,2.13903923573134,4.383134678326569,63.6279724777148,97.29389759613724,7.760069428598868,22.984258378888505,ZIF-105,
1607.2616578614727,0.7041493311767324,0.1883907645172829,0.4408105891540607,0.2852590686751231,1.4872675887043487,12.19905417684443,1.626846717338917,0.4840598475116657,Fe2O3,H2Ti3O7,362.8781097795674,4.126280585854783,2.5467620955645,42.122076470899074,120,25,12,800,5.2382130717534325,0.5858550402752141,7.505201184923017,224.49850772583807,0.8818793489187016,0.2492432595454343,216.631457946346,359.7805808192105,10.80656128881546,15.414533179023133,CAU-81,
520.8358794996961,0.8860555149700684,0.2070119925025327,0.2693440392122811,0.04531736753427,18.70838972806863,9.248524635579225,1.0598928697956127,0.1560450311876461,Fe3O4,H2Ti3O7,224.7621834191243,5.553580966814455,2.829931730155937,43.96429878688991,120,30,8,800,5.281094255991086,1.896497929568876,7.863802664775434,38.80290589461176,2.808645899325253,0.5452950380112771,251.8840638494983,121.30359808134334,6.791925215869072,29.929532792225977,ZIF-94,
871.9326916310017,0.8262171143895043,0.3278540770935365,0.4525485021023411,0.1297004403127805,7.226966938620797,26.52545388136033,1.937540568992424,1.9149126734804245,CoFe2O4,H2Ti3O7,101.00925887411697,5.643295865923543,1.3782782000459692,55.08717666756062,120,25,8,900,5.572947475489167,0.5757610885742098,5.686135733084355,97.8723929775431,0.4935400921767757,4.287907702782891,177.17098767101976,404.4545781510894,14.070291737651162,4.656789882468569,ZIF-68,
1042.632239575491,0.4079272866405371,0.413392238893266,0.4099348651762918,0.2830847760502796,2.297990320449565,32.11218232232258,0.8937458606226893,1.2004552213165376,CoFe2O4,H2Ti3O7,187.04083765571465,4.923045855177214,2.8447349693402058,17.917919177437703,130,30,12,800,6.036154330395123,1.3209571161720266,9.68830730308296,16.492614719662466,0.950239700299174,3.189724551455057,63.67854370840998,189.96650026715164,17.4151416181807,8.939826091500066,Zn-MOF-14,
1248.960963699183,1.1503518087295137,0.513691078647722,0.241346077011155,0.1259181950778367,9.871673655970616,27.536648873939573,1.9698096061693453,0.7941874527343709,Fe3O4,TiO2,158.53302071208432,5.966611313636935,2.391249304708116,40.79098502540673,110,30,10,400,6.496032153398804,1.8356614220016287,6.759648853658884,206.6880293434388,1.6565449016268796,3.7614570763937967,183.8676436478345,197.1019683750229,6.678400586950486,35.37240323626081,Co-MOF-195,
2005.904711203932,0.9116866083653452,0.3266852296773293,0.0601111887440528,0.1915577842992256,5.358498384094006,23.56057466372054,1.3690479977268917,2.260199639239554,Fe3O4,TiO2,324.5423725054734,5.573416681414618,2.221541461370077,21.66685866590132,120,35,12,600,6.673061781521807,0.8940814153419543,7.230746282285848,92.51382526489296,1.7840776729985235,1.126146587027086,283.93731538113764,54.85927657528038,4.666696150841544,8.82276097270005,PCN-6,
659.2496989642274,0.7097894577625407,0.3969010370998609,0.1709048117232257,0.1192783193888382,5.911996168649879,6.468292820107269,1.3058754191824888,0.3787335044812614,Fe3O4,H2Ti3O7,406.1290753809223,5.547325129791331,1.399682542563879,15.59176717376168,130,35,10,400,6.408670631914361,1.2083727484177378,8.358301154989494,155.156916415214,0.2428696425553352,2.731708932391508,199.40329773311512,365.4550701927683,3.2074309108276933,32.70920967538028,IRMOF-13,
1382.7392083513066,0.7728928208577873,0.6106032036003175,0.2937353965973901,0.082264560704601,6.353612309047845,38.89710721580343,0.4153143010619915,2.3942051894927663,CoFe2O4,TiO2,206.54250434240407,5.495677148824144,1.111050065618301,34.62974764363328,120,25,12,600,6.857193763061277,0.98649331870545,6.66951235763277,174.42664075777637,2.385603632298632,3.7123741954993936,252.3568721157037,100.9713888791086,12.708826770845436,4.624861796161547,CAU-147,
1562.5535083826976,0.5615600686705688,0.0775124021679484,0.3350651989217663,0.2951932943879484,16.11961018730347,32.95499670791011,1.7756627407788237,0.8535201217056467,Fe3O4,TiO2,569.5285479835936,4.301216206436548,2.13692979701588,19.80019888534344,110,20,10,800,6.4774870192318605,1.9282158756145271,6.2712958049446526,108.86427404092574,1.2125004915910906,3.1738392713502868,250.0381620979377,397.7962598585832,9.433263831670818,21.55434939771873,UiO-115,
306.8359492559948,0.3725040884512731,0.2393277082580155,0.166049458444941,0.1228002018945129,10.921477150502511,15.248771284533763,0.9122304070491688,2.232168813540835,CoFe2O4,TiO2,103.34106461194388,4.434461772906022,2.303031366657785,23.30691869153912,120,25,8,800,5.612535774009229,1.7354683921296363,8.155246966351104,80.4817374065559,1.3379719148059857,2.4113239577669265,283.0322749451632,271.34051986274307,4.57229862672949,10.515654565816751,NU-65,
1597.3531593733082,0.4915699465163877,0.5850121894134144,0.1127102333327708,0.2682297611037403,6.432761673373271,39.298961527559776,0.4082434709867107,1.5470629035507075,Fe3O4,TiO2,486.1505075826714,4.92798026292885,1.4215628987093765,29.053274792170104,110,30,12,700,5.530162568677145,1.5635022669895693,5.124920411409248,231.30896932666727,2.466234724423448,4.802940553544802,242.5571914124683,402.9259167295561,13.409597932545251,7.262541561688948,ZIF-194,
592.2054844807706,0.933630721510806,0.7214051282653995,0.4257186065596846,0.0689863817673258,12.323575531225092,26.06585563727128,0.1239542879539421,2.08409766337957,CoFe2O4,TiO2,412.60238476522113,4.528008699918932,2.112912411650913,25.56330404459177,110,35,8,600,6.392384900602179,1.381440479922663,8.603625560133395,231.83229175548647,1.2619934968371247,3.4131709339218825,236.9251285032724,312.7669426389836,3.821180477100404,29.21757360805892,CAU-86,
349.6186638661429,0.1158328374927314,0.4337580815867496,0.4929809813165984,0.0639314112075249,14.408168282196913,25.384793037253623,1.163535798912927,2.4616315917051144,CoFe2O4,H2Ti3O7,286.7774005238409,4.830481944668081,2.712986805525147,15.255477844356784,120,25,8,800,5.385741137379228,1.7308876839862222,7.570116849382549,76.57036464690505,0.3322296541853134,4.547978921182065,108.52566624266017,87.09497240854584,11.5317134111111,46.560117056269846,Zn-MOF-183,
2382.4367356826665,0.2276799045576078,0.4490851139489867,0.2865605820362086,0.0093402248653534,5.670692814450615,31.182561280033624,1.102059282033085,0.7921730507649897,Fe2O3,H2Ti3O7,125.24447220620397,5.776928219845841,2.67013189091004,15.394974691582137,120,25,12,900,5.18542962162054,1.0884005622853206,8.028768652604672,120.31377225122536,0.6940313573169808,3.67587550671104,64.98128883027036,394.5435515173324,11.015819250880028,4.629778300330344,IRMOF-91,
2420.9536760714864,0.150602906223928,0.130379008504832,0.1272556786317366,0.1955000476127655,8.446917300049424,33.41194258315481,1.4667718825014011,2.406725164978224,Fe3O4,H2Ti3O7,413.7432858921397,5.648653783758538,2.8547103611725944,21.594964914050088,110,35,12,500,6.064445749712387,1.1713277826590929,8.159400796234426,233.7541564918052,2.87652888268691,3.703771290128648,179.39986626345194,81.40976820263738,14.950328222535584,22.234603914465644,UiO-183,
2059.3139006678607,0.1448016825508671,0.3855592751175909,0.172538296933716,0.1105579031171283,2.7011560387378664,27.9767512566026,1.791490300733824,1.034756547765809,Fe3O4,H2Ti3O7,292.80675643282405,5.260079756959964,1.7317716191137609,13.033551277572338,130,35,10,700,6.64328313955791,1.5950025816212925,7.635250782462819,11.119733760765742,0.3971350147270396,0.4920895218126287,81.1085519866888,265.4157742561995,2.047083158872669,35.9617010117813,MIL-17,
900.6116690987526,1.0410066424121078,0.4494629498412674,0.05827580444636,0.2593074749518911,3.868642185833202,9.483351122817002,0.2508725108217561,1.0252285713686136,CoFe2O4,TiO2,568.1335697066096,5.716240788502207,1.6360991451018374,47.58742118061563,110,35,10,400,5.202759684939727,1.036632144940571,7.912668887203679,104.91599712720432,1.1938073627104453,1.861376647084324,290.54896906949784,127.55714636523348,17.869585705175275,24.2090159210157,MIL-57,
424.6458622146829,0.8740236453180259,0.2318528777260472,0.4614344629522245,0.1419629720074671,13.718021723110162,16.839362709807446,1.4898433316466886,0.9169290502108136,CoFe2O4,TiO2,370.9950374448829,5.567544778034499,2.4988520119616173,27.23960299053412,120,30,8,700,6.583782647591459,0.5958514130725607,8.418941004449373,33.10523642662274,1.6089016677437646,4.306010092926327,122.48119065825716,388.5508300900482,14.35684279678957,40.71180541305177,Co-MOF-54,
1773.7359609779608,0.6215912119960576,0.2519324232120357,0.1029879873005635,0.2904580283744165,3.8743354496038505,37.482927411411744,0.4560826937854062,1.3993782576342044,CoFe2O4,H2Ti3O7,569.825755646754,4.857969863681781,1.86222481019401,26.78475806614426,120,35,10,500,6.623144008703096,0.6115019133291072,8.765594235898371,127.1063320793986,1.581186316547968,1.2397589245289042,263.2360508460733,460.21605251275696,5.106393968626483,10.62297516147832,HKUST-133,
1212.350735601083,0.2076175767161016,0.332963122328467,0.3094324139814141,0.0556576547109363,10.645718658241083,12.861546414534818,1.7305364009986115,0.469948103628369,Fe2O3,TiO2,210.2418467366521,4.40213030409989,1.1750973280555612,29.91989765426591,130,20,10,600,5.964548000163087,0.6730442019585559,8.637261956430603,15.674089544312045,0.2110878404339997,0.6659787441666843,146.90615630061484,299.3567735112234,4.484701623585053,48.06052184133154,Co-MOF-122,
480.6879401429913,0.6407774626285155,0.0650533983332947,0.1733248493092427,0.2605869503866832,14.268211355931925,18.025845834312967,1.6562206763371463,1.4289075648592269,Fe2O3,TiO2,462.8629551820516,5.028402080018679,1.5656022613409994,49.7677764525833,110,25,12,400,5.114620620020974,1.804521985015494,9.34808228866131,103.5866392198444,1.6032556480809728,1.697919677530088,130.79856246434434,287.21628243463124,9.201544068731884,20.487806133081943,ZIF-89,
1338.9068932559214,0.6208189478586221,0.2915593741873837,0.299380101132107,0.2329790558375225,2.4054753849664534,20.12269090304686,1.1275081344725344,1.4000915497840096,CoFe2O4,H2Ti3O7,408.6245104243628,5.472457765057101,1.8371645710629785,62.23803288900943,110,35,10,400,5.349179702494373,1.2083396386343064,5.947217165837014,60.76078720062708,1.2745628823367456,1.1801456359738085,283.7896430941553,393.783438346528,16.53374126134734,18.395342381325207,PCN-11,
279.0935985650023,0.2905220569010167,0.2085860052474085,0.3431391747583389,0.2312765533932156,11.4760507266894,20.379174639305827,1.4494613173842918,1.928564350251688,Fe3O4,TiO2,469.7041149156559,4.872839197459186,1.585032850952504,55.54521595333831,110,35,8,600,6.4148525503238645,1.5693235540171049,7.005739847458988,132.66092336551037,2.92182213932876,4.6339121544864605,140.830643021556,52.28546583907725,17.016049869643034,43.981078136151964,PCN-193,
2291.4369247811987,0.5772368141617703,0.295623014133436,0.4233838116682407,0.2534349684350663,5.354286838916866,26.452885387308392,0.6972652150491219,2.1007599086502053,Fe3O4,H2Ti3O7,207.3339319862684,5.333543819567795,1.6644111418946432,53.6517538135057,120,30,10,700,6.423555889981899,1.08936400340734,9.738980330072286,239.07853929316093,0.6456454351827234,4.3530365458104425,147.57197716578412,462.9913891858223,10.888665750648276,29.0656175308048,MIL-127,
795.1939576800389,0.5383552078371108,0.1398215988644384,0.1428895722922714,0.2283071972828996,19.269659442180323,38.00765432106476,0.9952190079723476,1.1570592407498177,Fe2O3,H2Ti3O7,432.49725811888686,4.188654852582087,1.5875518123487815,39.06347113605096,110,30,8,800,6.79671055033533,0.8880664211234517,6.982952871931649,194.123304179152,1.191631750926586,2.54844782838623,76.52294490322728,138.85196769100926,17.35540639104801,26.78932841133544,Cu-MOF-49,
1723.8012540141583,0.777435107857438,0.7178954605549213,0.0549481228963162,0.1878660964894246,9.825849240382516,13.424244914137674,1.6611101056498965,0.825599798443585,Fe2O3,TiO2,349.0201965284345,5.496009472742807,1.0829983343661589,51.628333418044704,130,25,12,700,6.165372293109166,1.020788251343318,5.624350384529613,204.4976810736169,1.3745481582514951,0.4005849849709533,217.6116663206273,492.8534977218068,1.1034304746421209,36.894940137364685,UiO-45,
916.9354750056452,0.7986030159544081,0.4951943401655365,0.1115985335309632,0.0393734633047162,16.178053230570615,9.252548170532132,0.9726038746291064,0.7224037535610267,CoFe2O4,TiO2,471.4124874531581,5.625427239786124,2.274189401648885,43.16574208201499,120,20,8,500,5.248214735427554,1.6912735179757754,7.627225631810898,156.1109470925886,1.2939419038826565,3.601355495856466,122.20985361937838,381.314276582208,1.6683179991003356,29.83204343749233,UiO-55,
1396.156448708965,0.1498344107492489,0.5593267393583672,0.4550083888316473,0.0097578538473755,11.139462880478357,11.911467145097806,0.7798167041183394,0.5670972080916926,Fe3O4,H2Ti3O7,263.52232207590885,5.4136757115610825,2.1945848407069386,22.97503169119173,120,25,10,900,5.242829811009944,1.4378241875471574,5.547454862772311,19.558765102619468,2.064326317425215,3.1547174835476968,196.4010419598768,398.413016465302,18.32461027909812,9.800750948341536,Cu-MOF-169,
1457.4336424895432,0.5120738760891183,0.6418784289555037,0.4432505349031319,0.276254354344706,1.1552268972399375,36.04237150732443,1.0390036497755697,0.2383541972776597,CoFe2O4,H2Ti3O7,545.0285127326263,5.934527175052731,2.306766996957361,22.515302064463043,110,35,12,800,6.442264714713647,1.906459669936853,6.014266193639326,57.56346549015315,0.8034360011337527,4.8557178865696295,197.8379260133024,345.291341168123,15.731306667832405,34.36148589751662,ZIF-169,
625.1652477087122,0.7884459072856599,0.4238316491967929,0.3188358959766387,0.1849950943562214,12.77308209920224,27.60337844293221,1.673673579630715,0.921875149203312,Fe2O3,TiO2,142.1506573056752,5.653304114921281,1.384619792067255,27.783520412517007,130,20,10,700,5.367569330215803,1.5195571678652509,9.991593782854784,222.76484798282263,0.819000347879177,2.8388708773248474,229.79992389894176,262.2484322533221,9.563415106757327,8.406506205542167,Cu-MOF-30,
2430.0446438584845,0.6534498844380964,0.1151902160655677,0.320232587195144,0.2389611872928528,19.042645841471145,15.006737623370604,0.7368952900046581,0.7485944611138797,Fe3O4,H2Ti3O7,503.594659395594,5.806187455753077,1.5913090832249706,64.6481602581888,120,20,12,900,5.656770999233211,1.355272447632041,7.706813191980659,94.20601712361278,2.241790655802389,1.7483292446742562,236.3103715431103,307.2324620125245,15.318592498081756,40.68116985603498,Zn-MOF-105,
1982.8054937305635,1.0421388253071544,0.4528299063639108,0.3492665035458149,0.144456705453765,12.151752856882725,33.55814286390161,0.4301470269579132,2.4194017260793776,Fe3O4,H2Ti3O7,530.6598129075454,5.867142166915296,2.2392318538898444,42.84489042278355,120,20,12,900,5.974424013843828,1.4152940134787515,6.420291945202145,33.83644709058298,1.6008134522989028,2.643206298534924,178.61310860038486,70.88129870680655,19.15714977274501,49.507356690189006,CAU-10,
2360.847565597635,0.8245629947808394,0.4901308385156593,0.1289170753805523,0.0351924566887183,16.438020530707767,35.14794987272026,1.4528266386284834,1.4385011830001055,Fe2O3,H2Ti3O7,508.6261556834106,5.602695983747617,2.1992551369198425,54.03432262011216,110,20,10,600,5.049529755152302,1.913557159202622,9.97387477286953,171.55323414922643,1.362435892960469,4.89839012788213,132.74798690085075,330.78177924440644,15.669700953744416,20.114605998789266,ZIF-157,
2258.1029059835923,0.2792278697895726,0.6090796056382475,0.4614853756662319,0.0375557376607651,17.718867327963633,34.628001854159734,1.6693586041453554,0.933464893673218,CoFe2O4,TiO2,356.363197130888,5.348517684012998,2.0126606187085354,30.793525588992857,110,25,10,500,5.497638054039864,1.6823013948000591,9.832794592775716,78.87527650487857,0.6737685446963051,3.51217591941185,259.36272370868346,331.744145894171,17.00505534254812,23.348283113696603,UiO-199,
1575.169951265496,0.1776256221404728,0.3737446596722595,0.2384467362014329,0.2056695861686914,4.79317150739397,37.162428677384405,0.2912112091947133,1.4931222423848705,CoFe2O4,H2Ti3O7,319.19249001538066,4.011437162721578,1.7008265000203948,34.462946239913514,130,30,12,500,5.81577921701456,0.5360618560496567,7.203695205421318,71.83708996795949,0.7250762241540665,3.392683075842551,127.46641235212118,451.0403588308143,15.451525046411174,4.228815463174991,NU-164,
2320.3107405531687,0.806661206026947,0.1456852270966728,0.2224123377122738,0.1290917684698388,4.477283346192064,13.828435706067657,0.555760814236295,0.4340720832296691,Fe3O4,TiO2,598.1311432624384,4.931651506446249,2.82586200954938,17.53393471823508,110,30,12,500,5.559272636986412,1.3012095442035458,6.302015543939542,239.5348147783999,0.2295445830845215,1.2793397896568386,176.87727361733286,277.5453608435987,4.196010756237291,2.6591930279637577,ZIF-50,
403.5327547194148,0.129162441595784,0.2628319293490433,0.2835129673772769,0.060157418010101,12.336325480364538,31.42646750611974,0.3697467805458884,1.165704998085287,Fe2O3,H2Ti3O7,214.58597560708105,5.142324597244722,1.6795404845976876,20.27769746930022,130,35,10,800,5.272740654935132,1.5325076173198473,9.19199819046095,207.3719527561305,0.4559935528127858,3.743652336047027,150.313145800932,84.71496833872746,16.837908083269,46.228128074063726,MOF-75,
650.7605835640339,0.7443531394008095,0.3223117222989763,0.0711346850487747,0.147478364022431,8.397260855192084,21.1188824045949,0.7610886820061166,1.6029623714105532,Fe3O4,TiO2,373.4379829380223,4.608060544896,1.9112383128745032,59.64139328956873,120,30,8,400,6.456024515592395,1.6230477176587326,8.57810358485893,103.82569822460344,1.7591483451326748,3.776331964411682,263.769596492422,187.7881642169365,4.707067580459991,8.173954901081219,UiO-33,
304.02276449423755,1.134253265567453,0.534437930998701,0.1248275159402357,0.0192626811225402,16.845267666474392,34.46994935115215,0.955666859920284,1.2733547963018834,Fe2O3,H2Ti3O7,435.3377626911628,4.636208893806944,2.356227661908417,45.09031790133293,130,30,10,800,6.62629531033597,0.819713178970905,8.434707175017552,235.4600777977948,2.6972447640235475,1.6547160205019362,157.97963278645722,345.03323545144286,17.959615232838793,23.397379882854576,CAU-38,
948.259760755508,0.7330215956634668,0.4780837285016839,0.3821151273918667,0.1745914205743196,18.03045553094082,30.49717370065646,1.5227700402302824,1.064269121570378,CoFe2O4,TiO2,450.433817930716,5.9223188314203306,2.086042861733528,30.25194795302913,130,30,12,700,5.51495795228745,1.8007660316770284,9.465568706612364,159.52604138641914,1.0040613423655609,2.470197778714495,146.52479720937106,157.66648823815876,9.714348063540443,41.13702194506695,Cu-MOF-65,
